"Datum","Postaja","Glob_sevanje_max","Glob_sevanje_mean","Glob_sevanje_min","Hitrost_vetra_max","Hitrost_vetra_mean","Hitrost_vetra_min","Sunki_vetra_max","Sunki_vetra_mean","Sunki_vetra_min","Padavine_mean","Padavine_sum","Pritisk_max","Pritisk_mean","Pritisk_min","Vlaga_max","Vlaga_mean","Vlaga_min","Temperatura_Krvavec_max","Temperatura_Krvavec_mean","Temperatura_Krvavec_min","Temperatura_lokacija_max","Temperatura_lokacija_mean","Temperatura_lokacija_min","PM10","O3","Mesec","Predviden_O3","Predviden_PM10"
"102","2013-04-22","Koper",53,11.5,0,2.4,1.6,0.6,7.6,4.0375,2.3,0.1125,0.9,1013.6,1012.875,1012.5,82.7,76.2375,66.6,3.9,2.675,1.6,15,13.5875,12.9,"NIZKA","SREDNJA","4",131.066666666667,34.7333333333333
"103","2013-04-23","Koper",424,85.375,0,2.8,1.8375,0.8,4.3,3.1125,1.6,0,0,1020.9,1019.05,1017.5,80.2,67.9875,57.8,2.4,1.9125,1.2,15.4,12.75,11,"NIZKA","VISOKA","4",124.983333333333,29.3333333333333
"104","2013-04-24","Koper",428,86.125,0,2.5,1.65,0.4,3.7,2.8,1.3,0,0,1029.5,1028.3625,1027.8,77.8,72.775,64.5,5.3,3.8875,3.3,15.1,11.225,9.7,"NIZKA","VISOKA","4",126.533333333333,22.1
"105","2013-04-25","Koper",400,80.625,0,2.7,1.8,0.9,3.8,3.025,1.5,0,0,1027.8,1027.2125,1026.9,72.8,67.6625,49.5,10.2,8.1625,7.3,18.1,11.8875,9.9,"NIZKA","VISOKA","4",123.1,15.3
"106","2013-04-26","Koper",352,62.125,0,2.1,1.35,0.7,3.1,2.2625,1.4,0,0,1021.5,1020.35,1019.4,67.6,61.65,52.7,9.2,7.95,6.9,17.5,13.3875,12.1,"NIZKA","VISOKA","4",130.666666666667,14.8333333333333
"107","2013-04-27","Koper",247.6,60.725,0,4,2.2,1,7.4,4.0875,2.1,0,0,1011.1,1009.2375,1008.5,74.5,68.7,61.4,5.3,4.925,4,19.2,17.6625,17,"NIZKA","SREDNJA","4",136.583333333333,18.2333333333333
"108","2013-04-28","Koper",310.8,49.275,0,5.9,3.5875,2,10.5,6.875,4.3,0,0,1011.7,1009.3125,1008,72.1,68.725,61.8,5.1,4.7375,4.3,19.4,17.825,17.3,"NIZKA","SREDNJA","4",129.616666666667,24.5666666666667
"109","2013-04-29","Koper",219.8,58.775,0,2.5,1.625,0.7,3.9,2.8875,1.4,0,0,1018.8,1017.9875,1017.4,78.3,72.875,62.7,5,4.475,4.2,18.9,15.4875,13.9,"NIZKA","VISOKA","4",118.866666666667,24.4666666666667
"110","2013-04-30","Koper",201,50.25,0,2.5,1.9875,1.1,4.1,3.5625,2.4,0,0,1019.4,1018.6375,1018.2,69.5,60.175,53,10.5,9.3625,7.9,19,15.9875,14.1,"VISOKA","SREDNJA","4",111.983333333333,26.6666666666667
"111","2013-05-01","Koper",386,67.875,0,2.3,1.725,1.1,4.5,3.1125,2.1,0,0.1,1019.7,1019.25,1018.6,66.9,59.0875,40.5,10.1,8.8125,8.1,21.4,16.6875,15.5,"VISOKA","VISOKA","5",115.05,29.1333333333333
"112","2013-05-02","Koper",85.9,20.7125,0,2.3,1.625,1.2,3.6,2.925,2.5,0.1625,1.2,1017.7,1016.75,1015.1,84.7,75.825,62.8,10.3,9.7625,8.9,20,18.025,16.5,"NIZKA","SREDNJA","5",120.466666666667,34.7666666666667
"113","2013-05-03","Koper",127,28,0,1.9,1.425,0.8,3.2,2.525,1.8,0.0125,0.1,1013.6,1012.7875,1011.8,90.6,88.6125,85.2,6.4,6.2125,5.9,18.1,17.3375,16.7,"NIZKA","SREDNJA","5",110.016666666667,37.2666666666667
"114","2013-05-04","Koper",411,86.125,0,1.9,1.4125,0.9,3.8,2.65,1.4,0,0,1015,1014.125,1013.5,88.9,81.9,67.5,8.3,7.275,6.8,19.4,16.4875,15.3,"VISOKA","SREDNJA","5",106.8,32.5333333333333
"115","2013-05-05","Koper",326,77.875,0,3,1.7875,0.6,7.3,3.6375,1.6,0,0.4,1016.7,1015.8,1015.5,84.8,75.65,49.5,7.1,6.5125,6.1,22.3,17.925,16,"NIZKA","SREDNJA","5",103.4,32.6666666666667
"116","2013-05-06","Koper",203.5,44.5,0,1.6,1,0.6,2.7,2.075,1.4,0.05,0.1,1016.6,1015.7,1015.2,81.8,76.55,66.8,7,6.125,5.5,18.8,16.9375,16.2,"NIZKA","SREDNJA","5",104.666666666667,27.3333333333333
"117","2013-05-07","Koper",174.8,39.275,0,2,1.5875,1.2,3.4,2.5125,1.9,0.0125,0,1013.6,1012.7875,1012.4,91.5,89.85,88,7.8,6.7,6.3,17.5,16.6125,16.3,"NIZKA","SREDNJA","5",95.8,23.3333333333333
"118","2013-05-08","Koper",445.8,78.4,0,1.6,1.1125,0.7,3,2.3,1.7,0,0,1014.7,1014.1125,1013.5,92,86.3,66.5,9.6,6.4625,5.5,19.5,16.7375,15.5,"NIZKA","SREDNJA","5",86.0166666666667,16.7333333333333
"119","2013-05-09","Koper",453,98.375,0,2.5,1.8125,0.8,4.5,3.0875,1.6,0,0,1015,1014.5375,1014.1,91,83.675,70.1,10.4,7.1,6,19.8,15.225,13.3,"NIZKA","SREDNJA","5",86.7166666666667,16.1333333333333
"120","2013-05-10","Koper",507.6,108.05,0,2,1.5625,1.3,3.3,2.675,2.2,0,8.2,1012.5,1011.8125,1011.4,72.8,66.5875,51.6,9.1,7.9,7.1,22.8,17.85,16.1,"NIZKA","VISOKA","5",97.5,18.7
"121","2013-05-11","Koper",138.8,28.9,0,2,1.0625,0.5,4.2,2.6125,1.5,1.625,5,1011.2,1010.35,1009.9,91.4,88.6875,85.1,6.6,5.525,4.8,18.1,17.45,17.1,"NIZKA","SREDNJA","5",109.883333333333,20.9333333333333
"122","2013-05-12","Koper",103.9,32.325,0,3.2,1.8625,0.8,7,4.4625,2.5,0.025,0,1011.5,1010.625,1010,68.5,58.6,49.2,3.7,3.05,2.6,17.6,16.8125,16.4,"NIZKA","SREDNJA","5",109.016666666667,18
"123","2013-05-13","Koper",236.9,46.575,0,7.6,2.275,0.7,11.1,4.0125,1.5,0,0,1016.7,1015.525,1014.7,76.5,70.3875,51.6,2.4,1.2875,0.6,15.5,14.1,13.3,"NIZKA","SREDNJA","5",103.15,12.5
"124","2013-05-14","Koper",476,104.375,0,2.8,1.8875,0.8,4.1,2.9875,1.6,0,0,1016.1,1015.55,1015.3,79.5,72.475,59.5,6.7,3.7875,2.4,18,13.325,11.5,"NIZKA","VISOKA","5",100.816666666667,7.23333333333333
"125","2013-05-15","Koper",500,105.625,0,2.5,2.025,0.9,4,3.0875,1.7,0,0,1010.8,1009.725,1008.9,75.1,64.3125,37.9,6.9,5.1875,4.5,21.1,14.1625,11.9,"NIZKA","VISOKA","5",110.7,7.46666666666667
"126","2013-05-16","Koper",29.7,7.975,0,2.6,1.7125,0.6,6.7,4.2,1.8,0.0125,0.1,1006.2,1004.625,1003.4,56.3,47.125,42.8,6.5,5.6,4.9,19.9,19.45,19.1,"NIZKA","SREDNJA","5",119.416666666667,9.96666666666667
"127","2013-05-17","Koper",125.9,24.2,0,4,2.5,1.1,10.2,5.9375,2,0.0625,0.5,1001.6,1001.3,1000.9,66.6,50.8,39,5.3,4.9125,4.5,19.9,18.7125,17.4,"NIZKA","SREDNJA","5",116.816666666667,11.7333333333333
"128","2013-05-18","Koper",311,56.375,0,4.7,2.575,1.3,5.9,4.2375,2.5,0,0,1014.4,1012.0875,1010.4,73.5,70.0875,64.7,3.1,2.2625,1.8,17.2,15.5875,14.3,"NIZKA","SREDNJA","5",108.75,14.5666666666667
"129","2013-05-19","Koper",220.9,58.075,0,2.3,1.85,0.9,3.5,3,2.4,0,0,1012.9,1010.7875,1009.4,75.1,68.725,56.9,9.5,6.25,4,18.5,14.8625,13.3,"NIZKA","SREDNJA","5",104.9,14.5
"130","2013-05-20","Koper",388,86.625,0,6.1,3.5125,1.3,8.2,5.5375,2.7,0,0,1015.9,1014.675,1013.7,70.6,65.35,58.3,2.2,1.7875,1.3,17.6,16.075,14.4,"NIZKA","SREDNJA","5",107.033333333333,15.1666666666667
"131","2013-05-24","Koper",84.6,27.825,0,2.4,1.96,1.2,5.9,3.8,2.1,0.225,3.8,1003,1002.68,1001.9,62.7,61.38,60.1,1.3,-0.2125,-1,14,13.46,12.9,"NIZKA","SREDNJA","5",112.8,13.1666666666667
"132","2013-05-25","Koper",533,89.875,0,5.8,2.5375,1.6,9.8,4.9625,3.4,0.2625,1.1,1008,1007.425,1006.9,78.4,74.425,63.4,0.1,-1.1625,-1.8,13.9,11.6625,10.8,"NIZKA","SREDNJA","5",104.75,13.5
"133","2013-05-26","Koper",170,44.375,0,1.9,1.2375,0.6,3.3,2.3375,1.9,0.425,2.4,1010.4,1008.7875,1008,85.9,81.8125,78,0.9,-0.5,-1,11.9,10.2375,9.4,"NIZKA","SREDNJA","5",102.533333333333,11.0666666666667
"134","2013-05-27","Koper",531.9,105.2,0,4.5,2.9,1.4,8.2,5.05,2.8,0,0,1010.9,1010.2,1009.8,63.7,59.2,49.8,0.9,0.6,0,17.3,15.1875,13.6,"NIZKA","VISOKA","5",99.8333333333333,9.36666666666667
"135","2013-05-28","Koper",200,58.375,0,3.5,2.625,2.2,8,5.025,3.8,0,0,1011.1,1010.375,1009.6,71.8,65.5875,59.9,2.8,2.5,2.3,17.8,16.575,15.5,"NIZKA","SREDNJA","5",114.8,9.93333333333333
"136","2013-05-29","Koper",197.6,55.175,0,4.7,2.15,0.5,9.3,4.4375,1.5,0,0,1004.1,1002.4375,1001.6,74.1,69.325,63.8,3.8,3.525,2.9,18.9,17.2875,16.4,"NIZKA","SREDNJA","5",118.05,12.1333333333333
"137","2013-05-30","Koper",215.7,33.725,0,3.9,2.7,1.7,7.2,5.1,3,1.95,15.6,1003.4,1002.6625,1002.1,82.2,75.5375,67.7,2.2,2.0375,1.8,14.9,13.95,12.8,"NIZKA","SREDNJA","5",118.633333333333,14.9333333333333
"138","2013-05-31","Koper",75,19.125,0,2.1,1.5625,1.1,3.3,2.5125,1.8,0.175,3.1,1001.7,1001.2125,1000.8,90.5,87.575,82.8,-0.3,-0.525,-0.7,12.9,12.2,11.9,"NIZKA","SREDNJA","5",107.25,12.6666666666667
"139","2013-06-01","Koper",194.3,48.275,0,4.2,2.0375,0.8,7.9,3.9125,1.6,0.95,7.5,1004.7,1002.7625,1001.7,86.3,78.975,60.9,2.3,1.2,0.9,15.6,13.225,11.9,"NIZKA","SREDNJA","6",95.7166666666667,10.9666666666667
"140","2013-06-02","Koper",414,96,0,1.6,1.3,0.8,2.9,2.1625,1.3,0.425,1.8,1008.3,1007.6875,1007.2,92.2,88.475,75.1,3.7,2.6,1.6,15.6,14.075,13.5,"NIZKA","SREDNJA","6",90.9,8.86666666666667
"141","2013-06-03","Koper",404,112,0,3.3,1.8,1.1,6.9,3.9125,2.2,0.225,2.1,1015.3,1014.4,1013.6,73.4,58.7125,39.4,5,3.3875,2.6,19.3,16.3,14.2,"NIZKA","SREDNJA","6",94.7,8.46666666666667
"142","2013-06-04","Koper",524,114.75,0,2.2,1.425,0.8,4.7,2.775,1.8,0.0375,0,1015.9,1014.45,1013.7,90.1,79.0125,45.7,6.9,5.1375,2.8,19.9,16,14.2,"NIZKA","SREDNJA","6",101.55,8.23333333333333
"143","2013-06-05","Koper",516.9,122.825,0,1.5,1.125,0.8,2.6,2.225,1.6,0,0,1016.2,1015.3,1014.8,66.7,60.725,51.6,7.6,6.0625,5.3,20.8,18.725,17.4,"NIZKA","SREDNJA","6",104.85,8.4
"144","2013-06-06","Koper",521,118.125,0,2.3,1.6375,0.9,3.8,2.975,2.3,0,0,1018.1,1017.3875,1017,84.9,77.4,58.3,8,6.225,5.6,20,16.575,14.8,"NIZKA","VISOKA","6",106.4,10.8333333333333
"145","2013-06-07","Koper",522,115.5,0,2.4,1.575,0.8,3.5,2.6625,1.8,0,0,1018.3,1017.7125,1017.3,79.4,71.6375,53.4,10.4,7.6,6.8,20.4,16.8875,15,"NIZKA","VISOKA","6",113.666666666667,13
"146","2013-06-08","Koper",515,113.5,0,4.1,2.175,1,5.8,3.3625,2,0,0,1016.2,1015.6875,1015.4,75.5,67.875,58.7,11,8.875,7.8,21.4,18.7875,17,"NIZKA","SREDNJA","6",118.566666666667,14.7666666666667
"147","2013-06-09","Koper",488,108.25,0,2,1.7125,0.9,3.4,2.8875,1.9,0,0.9,1012.9,1012.1375,1011.8,75.1,67.025,52.5,9.3,8.55,8.1,23.6,18.2625,16.1,"NIZKA","VISOKA","6",120.65,13.8666666666667
"148","2013-06-10","Koper",485.7,119.35,0,2.4,1.775,1.1,5.4,3.4875,2.1,0.425,4.8,1009.9,1009.4,1009,85.3,77.8625,67.4,7.2,6.5,6,20,18.125,16.8,"NIZKA","VISOKA","6",124.8,14.6666666666667
"149","2013-06-11","Koper",288.9,78.575,0,2.2,1.725,1,3.7,2.925,2,0.2875,0,1011.5,1010.6125,1010.1,84.1,78.1,65.9,6.2,5.775,5.5,20.3,17.6125,16.4,"NIZKA","VISOKA","6",126.116666666667,13.0666666666667
"150","2013-06-12","Koper",449,108.625,0,2.3,1.7625,0.9,3.7,3.0625,1.7,0,0,1017,1016.2125,1015.6,71.6,63.2,47.2,8.1,6.725,6,21.7,17.525,15.4,"NIZKA","VISOKA","6",128.316666666667,13.7
"151","2013-06-13","Koper",537,118.125,0,3.3,2.175,0.6,4.5,3.225,1.3,0,0,1020.2,1019.7,1019.3,66.9,60.3875,49.4,10.7,7.725,6.6,21.7,17.8625,15.2,"NIZKA","VISOKA","6",127.983333333333,11.9333333333333
"152","2013-06-14","Koper",420,103,0,2.3,1.675,0.9,3.7,2.8,1.7,0,0,1016.4,1015.8125,1015.5,74.1,66.875,54.6,13.7,11.1625,9.6,24,19.7125,17.7,"NIZKA","VISOKA","6",140.116666666667,14.6333333333333
"153","2013-06-15","Koper",468,104.375,0,1.8,1.35,0.7,3.3,2.5375,1.5,0,0,1015.2,1014.85,1014.6,68.1,62.375,50.7,12.2,10.825,10,25.4,20.7,18.7,"NIZKA","VISOKA","6",151.15,16.5
"154","2013-06-16","Koper",474,102.875,0,2,1.5,0.9,3.5,2.5875,1.7,0,0,1016.6,1016,1015.5,77.4,70.525,55.8,14.5,11.9,11.1,26.5,21.8625,19.9,"NIZKA","VISOKA","6",160.566666666667,21.5
"155","2013-06-17","Koper",480,106.5,0,2.2,1.4375,0.7,3.4,2.5875,1.3,0,0,1017.1,1016.8125,1016.6,80.4,74.0375,62.6,17,13.6,12.4,25.6,22.525,20.7,"NIZKA","VISOKA","6",154.916666666667,23.5333333333333
"156","2013-06-18","Koper",463,105.5,0,2.1,1.6,0.8,3.5,2.5,1.4,0,0,1016.1,1015.825,1015.4,75.4,70.8,59.1,18.6,15.475,14.5,26.6,23.4375,21.9,"NIZKA","VISOKA","6",156.616666666667,26.1666666666667
"157","2013-06-19","Koper",500,109.5,0,2.2,1.4875,0.5,4,2.6875,1,0,0,1016.1,1015.95,1015.8,80.1,74.7,61.6,18.6,16.1625,14.8,27.9,24.65,23,"NIZKA","VISOKA","6",152.05,27.7
"158","2013-06-20","Koper",494,109,0,2.3,1.6,0.9,3.6,2.7,1.5,0,0,1015.1,1014.775,1014.6,81.1,75.1125,65.8,17.8,16.4625,15.8,27.4,24.35,22.7,"NIZKA","VISOKA","6",154.666666666667,28.8
"159","2013-06-21","Koper",497,110.25,0,3,1.9875,1.1,5.4,3.7625,2.4,0,0,1014.3,1013.4375,1012.7,68.9,55.775,40.2,14.9,13.8375,13.5,29.3,27.15,25.5,"NIZKA","SREDNJA","6",140.516666666667,26.5333333333333
"160","2013-06-25","Koper",307,68.75,0,3.5,1.8125,1,6.3,3.175,1.8,0,0,1015.3,1014.325,1013.6,55.5,46.2,40.2,6.6,5.4875,4.6,21,18.7125,17.3,"NIZKA","SREDNJA","6",130.35,23.7333333333333
"161","2013-06-26","Koper",378,98.375,0,2,1.5375,1.1,4.3,3.0625,2.1,0,0,1019.8,1018.775,1018.3,66.3,55.8125,39,5.4,4.475,3.6,21.7,18.125,16.1,"NIZKA","SREDNJA","6",116.716666666667,17.6333333333333
"162","2013-06-27","Koper",272,56.875,0,3.5,2.4875,1,8.8,6.475,2.9,0,0,1022.3,1021.925,1021.6,53.5,47.625,41.8,3.7,2.5875,1.9,18.6,17.5875,17,"NIZKA","SREDNJA","6",107.65,13.1333333333333
"163","2013-06-28","Koper",131,34.375,0,2.1,1.6625,1.1,5.9,3.4125,2.4,0,0,1018.9,1018.225,1017.9,63.5,54.2625,41.5,4.8,2.6625,1.8,18.2,15.5375,13.7,"NIZKA","SREDNJA","6",102.7,8.06666666666667
"164","2013-06-29","Koper",504,109.75,0,2.6,1.775,0.6,6.3,3.65,2.3,0,0,1018.6,1018.1,1017.7,57,48.625,33.6,6,4.25,3.4,21.3,17.8875,16.6,"NIZKA","VISOKA","6",102.233333333333,10.0666666666667
"165","2013-06-30","Koper",498,107,0,2.4,1.9375,0.8,3.8,3.175,1.9,0,0,1018.3,1017.325,1016.8,69.6,66.1625,58.4,9.1,6.4375,5.7,20,17.5,15.9,"NIZKA","VISOKA","6",115.366666666667,12.7666666666667
"166","2013-07-01","Koper",219,38.75,0,1.9,1.2375,0.6,2.9,2.1125,1.2,0,0,1019.6,1018.8375,1018.4,53.5,49.4875,45.5,8,6.4125,5.3,22.2,20.325,19.3,"NIZKA","SREDNJA","7",128.9,14.7
"167","2013-07-02","Koper",280,77.25,0,2.4,1.8625,0.7,3.8,3.05,1.7,0,0,1018.7,1018.2375,1018,69.1,64,54.2,11.7,8.6875,7.4,22.1,18.275,16.5,"NIZKA","SREDNJA","7",130.5,15.8666666666667
"168","2013-07-03","Koper",469,102.25,0,2.6,1.9375,1.1,3.7,3.1125,2.2,0,0,1016.5,1015.625,1015,65.2,57.825,45.1,13.1,10.725,9.9,25.5,19.4,17.3,"NIZKA","VISOKA","7",124.116666666667,14.9333333333333
"169","2013-07-04","Koper",545,122.625,0,1.8,1.3,0.9,3.2,2.3,1.9,0,0,1015,1014.275,1013.8,72.8,66.7625,50.7,13.2,11.1,10.3,24.6,22.3625,21.1,"NIZKA","VISOKA","7",119.2,18.2
"170","2013-07-05","Koper",479,103.75,0,2,1.4125,1.1,3.7,3.1125,2.5,0,0,1020.9,1020.075,1019.2,63.3,54.6125,43.8,13.3,11.3,10.5,26.8,22.55,20.1,"NIZKA","VISOKA","7",128.233333333333,19
"171","2013-07-06","Koper",463,108,0,2.1,1.5125,0.8,5.1,3.05,1.9,0,0,1021.8,1021.5375,1021.4,58.5,47.5125,32.2,12.4,11.55,11,28.6,24.85,22,"NIZKA","SREDNJA","7",137.433333333333,21.7
"172","2013-07-07","Koper",442,74.625,0,4,2.6625,1.9,8.8,6.6375,4.6,0,0,1021.8,1021.2625,1020.8,50.5,47.3375,43.7,12.5,11.1375,10.7,26,25.25,24.7,"NIZKA","VISOKA","7",132.616666666667,19.4
"173","2013-07-08","Koper",145,39.375,0,3.6,2.6125,1.9,8.7,6.7125,4.9,0,0,1023.1,1022.175,1021.7,51.1,46.975,42.9,12.2,11.25,10.9,25.7,24.9875,24.5,"NIZKA","VISOKA","7",127.7,18.0666666666667
"174","2013-07-09","Koper",460,99.125,0,2.5,1.775,1,6.6,3.9,2.1,0,0,1020.7,1020.2375,1019.9,61.3,52.175,38.8,14,10.8625,9.7,28,24.5375,22.8,"NIZKA","VISOKA","7",123.75,18.1666666666667
"175","2013-07-10","Koper",473,102.25,0,2.1,1.2375,0.8,4.1,2.8375,1.8,0,0,1015.4,1014.5625,1014.1,65.6,58.6625,41.8,13.6,11.0875,10.2,28.5,23.275,21.2,"NIZKA","VISOKA","7",137.083333333333,20.6666666666667
"176","2013-07-11","Koper",254,59.5,0,4.4,1.9625,1.3,5.7,3.2,2.2,0,0,1011.2,1010.4875,1009.9,60.8,56.7,44.4,13.8,11.675,9.8,26,23.725,22.5,"NIZKA","VISOKA","7",153.266666666667,22.7666666666667
"177","2013-07-12","Koper",443,88.375,0,2.7,2.0875,0.9,7.9,4.7125,2.4,0,0,1015.4,1014.475,1013.7,67.1,55.9125,41.8,9.6,8.6875,8.3,24.6,22.725,21,"NIZKA","VISOKA","7",162.2,23.8666666666667
"178","2013-07-13","Koper",410,93.875,0,2.5,1.85,0.9,4.2,2.9625,1.9,0,0,1016.5,1016.2,1016,68.4,60.3875,44.3,11.8,8.8875,7.8,25.2,21.75,20.2,"NIZKA","VISOKA","7",158.233333333333,21
"179","2013-07-14","Koper",444,90.625,0,2.4,1.5625,1.1,4.3,2.975,2.2,0,0,1017.8,1016.8625,1016.3,61.8,53.8125,46.3,10.9,9.2625,8.5,24.7,23.675,22.5,"NIZKA","VISOKA","7",147.733333333333,19.4
"180","2013-07-15","Koper",437,96.5,0,2.5,1.7125,0.9,3.7,2.7875,1.9,0,0,1018,1017.7,1017.5,62.4,56.525,39.7,12.2,10.2,9.6,26.4,22.075,20.4,"NIZKA","VISOKA","7",144.416666666667,17.5
"181","2013-07-16","Koper",443,95.125,0,2,1.35,0.6,3.6,2.5875,1.5,0,0,1020.9,1019.6625,1018.7,69.7,58.7,40,11.7,9.6125,8.7,25.2,22.1625,20.7,"NIZKA","VISOKA","7",148.783333333333,19
"182","2013-07-17","Koper",453,96.25,0,2.4,1.9125,0.7,3.9,3.075,1.9,0,0,1021.2,1021.0375,1020.7,70.4,55.4875,36.8,12.6,9.875,8.6,25.7,21.3125,19.1,"NIZKA","VISOKA","7",149.316666666667,20.4333333333333
"183","2013-07-18","Koper",469,99.125,0,2.8,1.775,0.9,5.8,3.4875,1.9,0,0,1019.4,1018.8875,1018.6,69.1,52.9,36.7,13,11.0625,10.1,27.3,22.9625,20.7,"NIZKA","VISOKA","7",147.766666666667,19.7
"184","2013-07-19","Koper",488,110.125,0,2,1.4,0.5,3.3,2.425,1,0,0,1017.5,1016.925,1016.7,59,54.475,45,14.2,10.9875,9.7,27,23.2375,21.3,"NIZKA","VISOKA","7",138.983333333333,19.1666666666667
"185","2013-07-20","Koper",456,97.25,0,2.2,1.675,1,3.5,2.9125,2.3,0,0,1015.4,1015.0375,1014.6,72.2,64.25,49.4,15,12.7125,12.1,26.8,22.8625,20.8,"NIZKA","VISOKA","7",141.05,21.3666666666667
"186","2013-07-21","Koper",76,13.5,0,2.4,1.675,0.9,5.6,3.6875,2.6,0.2,1.6,1017.6,1016.475,1015.6,66.8,54.5625,41.9,12.2,11.3375,10.6,26.2,23.975,22.7,"NIZKA","VISOKA","7",146.366666666667,25.7
"187","2013-07-22","Koper",456,96.375,0,2.8,2.025,1.4,6.1,4.6,2.9,0,0,1017.8,1017.1,1016.8,43,38.6875,33.3,12.5,10.825,10.3,27.2,25.3875,24.5,"NIZKA","VISOKA","7",145.766666666667,26.2666666666667
"188","2013-07-23","Koper",250,70.375,0,3,2.4375,1.1,5.5,3.7875,2.5,0,0,1014.3,1013.125,1011.9,65.8,55.3875,50.8,15.9,13.925,13.3,26,23.25,21.9,"NIZKA","VISOKA","7",141.233333333333,21.8
"189","2013-07-24","Koper",422.9,88.075,0,2.3,1.7625,0.8,3.8,2.9375,1.9,0,0,1013.9,1013.55,1013.3,69,59.2125,40.9,15.7,14.6375,14.1,29.1,23.325,21.3,"NIZKA","VISOKA","7",147.95,19.5333333333333
"190","2013-07-26","Koper",421,87.5,0,2.3,1.5,0.8,3.5,2.4875,1.7,0,0,1016.1,1015.7125,1015.5,67.5,63.05,56.3,17.5,15.6375,15.2,27,24.2375,22.8,"NIZKA","EKSTREMNA","7",161.85,21.3333333333333
"191","2013-07-27","Koper",246,58.375,0,2.7,1.775,0.7,3.6,2.875,1.5,0,0,1013.5,1013.25,1012.9,59.9,53.6875,46.9,18.6,16.575,15.3,28.4,24.8375,23.5,"NIZKA","VISOKA","7",181.083333333333,23.4333333333333
"192","2013-07-28","Koper",395,82.25,0,2.3,1.5375,0.8,3.4,2.6625,1.6,0,0,1014.3,1013.7625,1013.2,70.3,64.65,51.4,17.7,16.9,16.1,30.6,26.3,24.6,"NIZKA","VISOKA","7",178.75,24.0666666666667
"193","2013-07-29","Koper",423.7,87.975,0,4.2,2.5125,0.7,6.5,3.9875,1.4,0,0,1014.4,1014.1375,1013.7,71.2,54.5,40,17.6,17.1125,16.5,31.4,27.875,25.8,"NIZKA","VISOKA","7",178.8,25.2
"194","2013-07-30","Koper",461,94.125,0,2.8,1.75,0.9,5,3.0375,1.9,0.025,0.2,1016.5,1015.15,1014,81.4,73.0625,46,11.5,9.7625,9.1,25.9,21.25,19.8,"NIZKA","SREDNJA","7",156.65,22.7
"195","2013-07-31","Koper",459,95,0,2.2,1.475,0.9,3.7,2.9875,2.6,0,0,1018.7,1018.2125,1017.9,66.5,54,31.9,12.4,11.3375,10.5,27,22.6375,21,"NIZKA","VISOKA","7",137.566666666667,17.2333333333333
"196","2013-08-01","Koper",446,92.375,0,2.6,1.5875,0.5,3.9,2.6625,1.4,0,0,1018.9,1018.2375,1017.8,58.9,53.0875,40.7,14.1,11.9,11,27.8,23.575,21.4,"NIZKA","VISOKA","8",128.983333333333,11.9
"197","2013-08-02","Koper",442,91.875,0,2.3,1.6625,0.7,3.3,2.675,1.5,0,0,1017.5,1017.225,1016.8,70.1,65.275,56.5,17.6,15.4625,14.5,27.6,23.5125,21.8,"NIZKA","EKSTREMNA","8",130.683333333333,12.1333333333333
"198","2013-08-03","Koper",440,91,0,2.8,1.875,1.2,4.1,3.1,2.2,0,0,1016.5,1016.2375,1016,62.4,56.1875,44.5,20.9,19.475,18.8,29.6,23.8875,21.9,"NIZKA","EKSTREMNA","8",158.45,15.8
"199","2013-08-04","Koper",410,85,0,2.2,1.9,1.3,3.5,3.0625,2.5,0,0,1017.2,1016.9375,1016.6,71.3,65.7,49.6,21.3,17.8375,16.8,29.2,24.5125,22.9,"NIZKA","EKSTREMNA","8",180.45,21.4333333333333
"200","2013-08-05","Koper",409,84.5,0,3.2,1.8375,0.3,5,3.3375,1.7,0,0,1016,1015.725,1015.5,62.6,56.2875,32.9,18.1,15.8125,14.7,32.1,25.55,23.1,"NIZKA","EKSTREMNA","8",203.433333333333,25.3
"201","2013-08-06","Koper",395,80.875,0,2.7,1.85,0.9,4.2,3.1125,2,0,0,1015.1,1014.55,1014.2,66,62.4375,55.5,19.9,17.6125,16.8,28.2,25.4875,23.7,"NIZKA","EKSTREMNA","8",202.6,29.2
"202","2013-08-07","Koper",390,81.125,0,2.5,1.8625,0.9,3.6,2.875,1.3,0,0,1012.4,1012.1875,1012,59.7,53.85,46.3,20.1,17.7875,16.7,28.7,25.125,23.8,"NIZKA","VISOKA","8",193.766666666667,30.6333333333333
"203","2013-08-08","Koper",422,83.875,0,3.3,2.3,0.3,5.2,3.85,1.1,0,0,1012.8,1012.35,1011.7,62.8,43.975,23.9,19.9,18.6,18.2,33.9,27.7125,24.3,"NIZKA","VISOKA","8",180.4,31.7
"204","2013-08-09","Koper",129,33.625,0,3.1,1.9,1.2,6.7,3.9125,2.3,0,0,1013.3,1012.025,1011.1,63.7,55.025,46.9,21.2,19,17.5,28,26.9,26.4,"NIZKA","SREDNJA","8",168.45,32.9666666666667
"205","2013-08-10","Koper",375,64.625,0,5.9,2.7375,0.9,10.6,7.1375,2.7,0,0,1013.4,1012.075,1010.8,74.9,51.95,42.8,12.1,10.95,9.7,27.1,25.7625,24.7,"NIZKA","SREDNJA","8",140.466666666667,31.7666666666667
